<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
YNDX,1,20160301,103700,984.0000000,984.0000000,981.5000000,981.5000000,58
YNDX,1,20160301,103800,980.5000000,984.0000000,980.5000000,984.0000000,501
YNDX,1,20160301,103900,981.5000000,981.5000000,981.5000000,981.5000000,1
YNDX,1,20160301,104100,981.0000000,981.0000000,981.0000000,981.0000000,1
YNDX,1,20160301,104200,981.0000000,981.0000000,981.0000000,981.0000000,5
YNDX,1,20160301,104300,981.0000000,983.0000000,981.0000000,983.0000000,4
YNDX,1,20160301,104400,983.0000000,984.0000000,983.0000000,983.5000000,117
YNDX,1,20160301,104500,981.0000000,981.0000000,981.0000000,981.0000000,10
YNDX,1,20160301,104600,983.5000000,984.0000000,983.5000000,984.0000000,795
YNDX,1,20160301,104900,984.0000000,984.0000000,984.0000000,984.0000000,1
YNDX,1,20160301,105400,984.0000000,984.0000000,984.0000000,984.0000000,50
YNDX,1,20160301,105500,983.0000000,983.0000000,981.5000000,981.5000000,41
YNDX,1,20160301,105600,981.5000000,984.0000000,981.0000000,984.0000000,160
YNDX,1,20160301,105700,983.5000000,983.5000000,983.5000000,983.5000000,19
YNDX,1,20160301,105900,983.5000000,983.5000000,982.0000000,982.0000000,10
YNDX,1,20160301,110000,983.5000000,983.5000000,983.5000000,983.5000000,10
YNDX,1,20160301,110100,983.0000000,983.0000000,983.0000000,983.0000000,1
YNDX,1,20160301,110500,983.5000000,983.5000000,983.5000000,983.5000000,10
YNDX,1,20160301,110800,983.5000000,983.5000000,982.0000000,982.0000000,16
YNDX,1,20160301,110900,983.0000000,983.0000000,983.0000000,983.0000000,1
YNDX,1,20160301,111000,983.0000000,983.0000000,983.0000000,983.0000000,2
YNDX,1,20160301,111100,983.0000000,983.0000000,983.0000000,983.0000000,1
YNDX,1,20160301,111300,983.0000000,984.0000000,982.5000000,984.0000000,181
YNDX,1,20160301,111400,984.0000000,984.0000000,984.0000000,984.0000000,4
YNDX,1,20160301,111500,982.5000000,982.5000000,982.5000000,982.5000000,1
YNDX,1,20160301,111600,982.5000000,982.5000000,982.5000000,982.5000000,16
YNDX,1,20160301,111700,982.5000000,982.5000000,982.5000000,982.5000000,12
YNDX,1,20160301,112000,982.5000000,982.5000000,982.5000000,982.5000000,1
YNDX,1,20160301,112200,982.5000000,982.5000000,982.5000000,982.5000000,141
YNDX,1,20160301,112400,982.5000000,982.5000000,982.5000000,982.5000000,50
YNDX,1,20160301,112500,982.0000000,982.0000000,981.5000000,981.5000000,10
YNDX,1,20160301,112600,981.5000000,981.5000000,981.5000000,981.5000000,54
YNDX,1,20160301,112900,982.0000000,982.0000000,982.0000000,982.0000000,2
YNDX,1,20160301,113100,982.0000000,982.0000000,982.0000000,982.0000000,11
